z TM e p Hepp Hep He HeHp H Hm H2 H2p H3p D Dp HD HDp H2Dp H2para H2orto    HD_0    HD_1    HD_2    HD_3    HD_4    HD_5    HD_6    HD_7    HD_8    HD_v1j0    HD_v1j1    HD_9    HD_v1j2    HD_v1j3    HD_v1j4    HD_10    HD_ALL
48.294588 47.40912 0.00023829379 0.00023445855 5.5786652e-103 3.8985639e-16 1 3.021525e-13 0.99976074 7.5227936e-12 2.4007334e-06 2.5864322e-14 3.2131447e-16 0.99987162 9.7530157e-05 3.0850711e-05 2.8261555e-14 4.4379029e-18 0.46502315 0.53497685    0.40574786    0.46823621    0.11622052    0.0095060416    0.00028558045    3.3431873e-06    1.5981853e-08    3.2605607e-11    2.966054e-14    5.2346732e-18    6.2949492e-18    1.2575549e-17    1.6968538e-18    1.5697171e-19    5.5508547e-21    2.5977552e-21    0.99999957
47.571235 46.128514 0.00023773355 0.0002339074 5.5184097e-103 3.8941786e-16 1 3.0390253e-13 0.99976127 7.2987663e-12 2.4093751e-06 2.5297894e-14 3.167697e-16 0.9998739 9.4984647e-05 3.111957e-05 2.7563361e-14 4.2905874e-18 0.4736519 0.5263481    0.41078918    0.46735692    0.11275864    0.0088409315    0.00025114858    2.7434621e-06    1.2081646e-08    2.2428467e-11    1.8347913e-14    2.9697881e-18    3.5230228e-18    6.9181115e-18    9.2423984e-19    8.2108687e-20    2.7522385e-21    1.2575732e-21    0.99999957
46.847882 44.862097 0.00023717025 0.00023335322 5.4583874e-103 3.8898119e-16 1 3.0570109e-13 0.99976181 7.0778939e-12 2.4176961e-06 2.4746382e-14 3.1215185e-16 0.99987622 9.2395837e-05 3.1379428e-05 2.6880027e-14 4.150665e-18 0.48245841 0.51754159    0.41595354    0.46634637    0.10927498    0.0082024729    0.00021996159    2.2373921e-06    9.0542473e-09    1.5250875e-11    1.1183773e-14    1.6558439e-18    1.9369479e-18    3.7368167e-18    4.9413765e-19    4.2106438e-20    1.3356763e-21    5.9544699e-22    0.99999957
46.124529 43.610015 0.00023660377 0.00023279592 5.3985936e-103 3.8854635e-16 1 3.0755041e-13 0.99976235 6.8601972e-12 2.4257034e-06 2.4209631e-14 3.0746461e-16 0.99987861 8.9763982e-05 3.163019e-05 2.6211561e-14 4.0162478e-18 0.49143263 0.50856737    0.42124533    0.46519768    0.10577209    0.0075908442    0.00019181963    1.8128606e-06    6.7240451e-09    1.024579e-11    6.7125492e-15    9.0661416e-19    1.045304e-18    1.9801686e-18    2.59096e-19    2.1149574e-20    6.3383328e-22    2.7547547e-22    0.99999957
45.401176 42.372416 0.00023603403 0.00023223541 5.3390231e-103 3.8811328e-16 1 3.0945286e-13 0.9997629 6.6456968e-12 2.433404e-06 2.3687489e-14 3.0271162e-16 0.99988104 8.7089546e-05 3.1871777e-05 2.5557985e-14 3.886129e-18 0.50056333 0.49943667    0.42666911    0.46390358    0.10225273    0.0070061705    0.00016652529    1.4589231e-06    4.9462336e-09    6.7968048e-12    3.9643231e-15    4.8703944e-19    5.532355e-19    1.0284857e-18    1.3311474e-19    1.0395027e-20    2.9379899e-22    1.2438848e-22    0.99999957
44.677823 41.149447 0.00023546091 0.00023167159 5.279671e-103 3.8768195e-16 1 3.1141094e-13 0.99976345 6.4344132e-12 2.4408049e-06 2.3179805e-14 2.9789642e-16 0.99988352 8.4373225e-05 3.210412e-05 2.4919328e-14 3.7595633e-18 0.5098382 0.4901618    0.43222965    0.46245649    0.098719866    0.0064485212    0.00014388436    1.1657461e-06    3.602353e-09    4.4494894e-12    2.3019608e-15    2.5647799e-19    2.868909e-19    5.2308812e-19    6.6945632e-20    4.9942571e-21    1.3287423e-22    5.4756073e-23    0.99999957
43.95447 39.941258 0.00023488433 0.00023110435 5.2205319e-103 3.872523e-16 1 3.1342736e-13 0.999764 6.2263665e-12 2.4479128e-06 2.2686434e-14 2.9302253e-16 0.99988606 8.1615985e-05 3.2327165e-05 2.4295632e-14 3.6361093e-18 0.51924385 0.48075615    0.43793194    0.46084842    0.095176675    0.0059179065    0.00012370643    9.2454467e-07    2.5962985e-09    2.8726457e-12    1.3131593e-15    1.3226983e-19    1.456241e-19    2.602495e-19    3.2923027e-20    2.3429269e-21    5.8563756e-23    2.3469526e-23    0.99999957
43.231117 38.747995 0.00023430415 0.00023053358 5.1616006e-103 3.8682428e-16 1 3.1550501e-13 0.99976456 6.0215765e-12 2.4547347e-06 2.2207231e-14 2.880934e-16 0.99988864 7.881909e-05 3.2540872e-05 2.3686946e-14 3.5155206e-18 0.52876587 0.47123413    0.44378119    0.45907103    0.091626547    0.0054142755    0.00010580559    7.2751667e-07    1.8507805e-09    1.8277743e-12    7.3527088e-16    6.6734295e-20    7.2277291e-20    1.2652387e-19    1.5815393e-20    1.0719614e-21    2.5122523e-23    9.7819676e-24    0.99999958
42.507764 37.569809 0.00023372028 0.00022995917 5.1028716e-103 3.8639784e-16 1 3.1764696e-13 0.99976512 5.8200626e-12 2.4612773e-06 2.1742057e-14 2.8311243e-16 0.99989127 7.5984142e-05 3.2745214e-05 2.3093329e-14 3.397671e-18 0.53838895 0.46161105    0.44978285    0.45711554    0.0880731    0.0049375134    9.000111e-05    5.6777612e-07    1.3042094e-09    1.1452859e-12    4.0372194e-16    3.2903192e-20    3.5037603e-20    6.0037158e-20    7.4122895e-21    4.777361e-22    1.0475036e-23    3.9590412e-24    0.99999958
41.784411 36.40685 0.00023313259 0.00022938101 5.0443395e-103 3.8597293e-16 1 3.1985653e-13 0.99976568 5.6218441e-12 2.4675476e-06 2.1290776e-14 2.7808294e-16 0.99989395 7.3113119e-05 3.294018e-05 2.251485e-14 3.2825061e-18 0.54809695 0.45190305    0.45594262    0.45497278    0.084520178    0.0044874395    7.6117994e-05    4.3928535e-07    9.0797904e-10    7.061822e-13    2.1716479e-16    1.5835012e-20    1.6569506e-20    2.7771318e-20    3.3851015e-21    2.0711171e-22    4.2391392e-24    1.5536262e-24    0.99999958
41.061058 35.259265 0.00023254095 0.00022879896 4.9859985e-103 3.8554949e-16 1 3.2213729e-13 0.99976625 5.4269397e-12 2.4735523e-06 2.0853257e-14 2.7300823e-16 0.99989667 7.020842e-05 3.3125775e-05 2.1951585e-14 3.1700121e-18 0.55787302 0.44212698    0.46226644    0.45263314    0.080971862    0.0040638052    6.3987608e-05    3.36787e-07    6.2411783e-10    4.2812282e-13    1.1431566e-16    7.4292641e-21    7.6343175e-21    1.2506281e-20    1.5043718e-21    8.7218371e-23    1.6624873e-24    5.9020357e-25    0.99999958
40.337705 34.127207 0.00023194524 0.0002282129 4.9278429e-103 3.8512746e-16 1 3.2449305e-13 0.99976683 5.2353678e-12 2.4792981e-06 2.0429374e-14 2.6789151e-16 0.99989943 6.7272904e-05 3.330202e-05 2.1403616e-14 3.0601961e-18 0.56769978 0.43230022    0.46876053    0.45008658    0.077432471    0.0036662924    5.3448197e-05    2.5573647e-07    4.2327889e-10    2.5496498e-13    5.8821491e-17    3.3934207e-21    3.4223155e-21    5.4752197e-21    6.4964964e-22    3.5623254e-23    6.3078168e-25    2.1667727e-25    0.99999958
39.614352 33.010824 0.00023134531 0.0002276227 4.8698668e-103 3.8470679e-16 1 3.2692796e-13 0.99976741 5.0471464e-12 2.4847917e-06 2.0019005e-14 2.6273596e-16 0.99990222 6.4309936e-05 3.3468953e-05 2.0871033e-14 2.9530748e-18 0.57755944 0.42244056    0.47543138    0.44732258    0.073906563    0.0032945128    4.4345378e-05    1.9223544e-07    2.8303615e-10    1.490175e-13    2.9549466e-17    1.5068498e-21    1.4904596e-21    2.3268008e-21    2.7219214e-22    1.4088657e-23    2.3113738e-25    7.6733598e-26    0.99999958
38.891 31.910267 0.00023074103 0.00022702822 4.812064e-103 3.842874e-16 1 3.2944647e-13 0.99976799 4.8622931e-12 2.4900398e-06 1.9622034e-14 2.575447e-16 0.99990505 6.1323438e-05 3.362663e-05 2.0353931e-14 2.8486675e-18 0.58743395 0.41256605    0.48228579    0.44433017    0.070398936    0.0029480068    3.6532572e-05    1.4296704e-07    1.8645568e-10    8.5387112e-14    1.4473625e-17    6.4949094e-22    6.2963005e-22    9.5828779e-22    1.1046574e-22    5.3858271e-24    8.164057e-26    2.6161646e-26    0.99999958
38.167647 30.825687 0.00023013223 0.00022642929 4.7544284e-103 3.8386923e-16 1 3.3205339e-13 0.99976858 4.6808249e-12 2.495049e-06 1.9238354e-14 2.523208e-16 0.99990791 5.831793e-05 3.3775127e-05 1.9852409e-14 2.7469925e-18 0.59730523 0.40269477    0.48933083    0.4410979    0.066914631    0.0026262435    2.9871371e-05    1.0513331e-07    1.2091103e-10    4.791444e-14    6.9025194e-18    2.7128639e-22    2.5756077e-22    3.8181624e-22    4.3347643e-23    1.9863779e-24    2.773958e-26    8.5691035e-27    0.99999958
37.444294 29.757234 0.00022951878 0.00022582578 4.6969533e-103 3.8345222e-16 1 3.3475395e-13 0.99976917 4.5027584e-12 2.4998258e-06 1.886786e-14 2.4706726e-16 0.99991079 5.5298576e-05 3.391454e-05 1.9366568e-14 2.6480652e-18 0.60715531 0.39284469    0.4965739    0.43761383    0.06345892    0.0023286212    2.4231837e-05    7.6395427e-08    7.7112289e-11    2.6299291e-14    3.200244e-18    1.0961284e-22    1.0183839e-22    1.468994e-22    1.6415776e-23    7.0536846e-25    9.0468666e-27    2.6903633e-27    0.99999958
36.720941 28.705059 0.00022890049 0.00022521752 4.6396323e-103 3.8303629e-16 1 3.375538e-13 0.99976977 4.3281097e-12 2.5043769e-06 1.8510458e-14 2.4178706e-16 0.99991368 5.2271227e-05 3.4044983e-05 1.8896511e-14 2.5518964e-18 0.61696652 0.38303348    0.5040227    0.43386555    0.06003731    0.0020544684    1.9492727e-05    5.4817097e-08    4.8320287e-11    1.4101654e-14    1.4401097e-18    4.2760285e-23    3.8844408e-23    5.4464776e-23    5.9872028e-24    2.4063852e-25    2.8253619e-27    8.0766331e-28    0.99999958
35.997588 27.669314 0.0002282772 0.00022460433 4.5824584e-103 3.8262136e-16 1 3.4045911e-13 0.99977038 4.1568944e-12 2.5087086e-06 1.8166063e-14 2.3648311e-16 0.99991659 4.9242456e-05 3.4166597e-05 1.8442342e-14 2.4584924e-18 0.62672171 0.37327829    0.51168528    0.42984014    0.056655526    0.0018030454    1.5541642e-05    3.8811619e-08    2.9718819e-11    7.3764217e-15    6.2788701e-19    1.6071911e-23    1.4263021e-23    1.9417605e-23    2.0984171e-24    7.8683756e-26    8.4279177e-28    2.3123269e-28    0.99999958
35.274235 26.650149 0.00022764872 0.00022398604 4.5254245e-103 3.8220737e-16 1 3.4347659e-13 0.99977099 3.9891272e-12 2.5128276e-06 1.7834595e-14 2.3115828e-16 0.9999195 4.6219588e-05 3.427954e-05 1.8004161e-14 2.3678542e-18 0.63640435 0.36359565    0.51956999    0.42552423    0.053319504    0.0015735473    1.227509e-05    2.7092801e-08    1.7920143e-11    3.758586e-15    2.6473795e-19    5.8072757e-24    5.0299998e-24    6.6410755e-24    7.050613e-25    2.4596303e-26    2.3946445e-28    6.2955211e-29    0.99999958
34.550882 25.647714 0.00022701486 0.00022336245 4.4685234e-103 3.8179421e-16 1 3.4661356e-13 0.9997716 3.8248227e-12 2.51674e-06 1.7515989e-14 2.2581539e-16 0.99992241 4.3210719e-05 3.4383998e-05 1.7582068e-14 2.2799775e-18 0.64599875 0.35400125    0.52768553    0.42090395    0.05003537    0.0013651065    9.5984739e-06    1.8630012e-08    1.0581105e-11    1.8625457e-15    1.0772283e-19    2.0123638e-24    1.6995122e-24    2.173398e-24    2.265199e-25    7.3303255e-27    6.4616459e-29    1.624954e-29    0.99999958
33.827529 24.662162 0.00022637542 0.00022273338 4.4117475e-103 3.8138182e-16 1 3.4987805e-13 0.99977223 3.6639943e-12 2.5204523e-06 1.7210187e-14 2.2045722e-16 0.9999253 4.0224721e-05 3.4480178e-05 1.7176156e-14 2.1948526e-18 0.65549018 0.34450982    0.53604092    0.415965    0.046809424    0.0011767977    7.4259909e-06    1.2607484e-08    6.109815e-12    8.9605645e-16    4.2207527e-20    6.6701183e-25    5.4867805e-25    6.7873699e-25    6.9392745e-26    2.0765847e-27    1.6505388e-29    3.9630498e-30    0.99999958
33.104176 23.693642 0.00022573019 0.0002220986 4.3550889e-103 3.809701e-16 1 3.5327883e-13 0.99977285 3.5066551e-12 2.5239708e-06 1.6917145e-14 2.1508649e-16 0.99992816 3.7271231e-05 3.4568313e-05 1.6786512e-14 2.112464e-18 0.66486499 0.33513501    0.5446455    0.41069263    0.043648114    0.001007642    5.6804507e-06    8.3879091e-09    3.4451769e-12    4.1772232e-16    1.5885992e-20    2.1087291e-25    1.6876644e-25    2.0166327e-25    2.0208329e-26    5.5736944e-28    3.9771223e-30    9.0996818e-31    0.99999958
32.380823 22.742305 0.00022507893 0.00022145789 4.2985393e-103 3.8055895e-16 1 3.5682559e-13 0.99977349 3.3528174e-12 2.5273018e-06 1.6636832e-14 2.0970591e-16 0.99993099 3.4360619e-05 3.4648661e-05 1.6413218e-14 2.0327908e-18 0.67411071 0.32588929    0.55350893    0.40507173    0.040558    0.00085661332    4.2930179e-06    5.4802958e-09    1.8941154e-12    1.8830863e-16    5.7285088e-21    6.3391121e-26    4.9301304e-26    5.6820358e-26    5.5759795e-27    1.4124591e-28    9.0057712e-31    1.9594033e-31    0.99999958
31.65747 21.808301 0.00022442142 0.00022081103 4.2420903e-103 3.8014827e-16 1 3.6052897e-13 0.99977413 3.2024926e-12 2.5304513e-06 1.6369233e-14 2.0431812e-16 0.99993377 3.1503926e-05 3.4721504e-05 1.6056343e-14 1.9558064e-18 0.68321612 0.31678388    0.56264116    0.39908684    0.037545726    0.00072264484    3.2028787e-06    3.5119728e-09    1.0136259e-12    8.190492e-17    1.973472e-21    1.8059167e-26    1.3631433e-26    1.5128526e-26    1.4525293e-27    3.3665446e-29    1.9084607e-31    3.9397048e-32    0.99999958
30.934117 20.891782 0.00022375739 0.00022015775 4.185733e-103 3.7973797e-16 1 3.6440077e-13 0.99977478 3.0556914e-12 2.5334255e-06 1.611435e-14 1.9892574e-16 0.9999365 2.8712778e-05 3.4787148e-05 1.5715949e-14 1.8814788e-18 0.6921713 0.3078287    0.57205237    0.39272224    0.034617968    0.00060463655    2.3568406e-06    2.2045444e-09    5.2701554e-13    3.4288266e-17    6.4748426e-22    4.8577755e-27    3.5539125e-27    3.7916553e-27    3.5582654e-28    7.5154347e-30    3.7678555e-32    7.3623816e-33    0.99999958
30.210764 19.992896 0.00022308658 0.00021949781 4.1294581e-103 3.7932792e-16 1 3.6845404e-13 0.99977543 2.9124238e-12 2.5362304e-06 1.5872201e-14 1.9353134e-16 0.99993915 2.5999261e-05 3.4845924e-05 1.5392088e-14 1.80977e-18 0.70096765 0.29903235    0.58175301    0.385962    0.031781391    0.00050146355    1.7088734e-06    1.3535588e-09    2.65685e-13    1.3778968e-17    2.0163096e-22    1.2288776e-27    8.7011009e-28    8.9077735e-28    8.1620659e-29    1.5642354e-30    6.8962058e-33    1.2722489e-33    0.99999958
29.487411 19.111793 0.00022240871 0.00021883091 4.0732559e-103 3.7891801e-16 1 3.7270329e-13 0.99977609 2.7726986e-12 2.5388722e-06 1.5642827e-14 1.8813746e-16 0.99994173 2.3375761e-05 3.4898184e-05 1.5084798e-14 1.7406371e-18 0.7095979 0.2904021    0.59175363    0.37879015    0.029042586    0.00041198509    1.2195991e-06    8.1158851e-10    1.2958314e-13    5.29972e-18    5.9373856e-23    2.9107634e-28    1.9915663e-28    1.9525937e-28    1.744905e-29    3.0203472e-31    1.163814e-33    2.0216164e-34    0.99999958
28.764058 18.248623 0.00022172348 0.00021815676 4.0171161e-103 3.7850811e-16 1 3.7716473e-13 0.99977676 2.636524e-12 2.5413566e-06 1.5426294e-14 1.8274663e-16 0.9999442 2.0854765e-05 3.4944302e-05 1.4794109e-14 1.6740317e-18 0.71805607 0.28194393    0.6020649    0.37119076    0.026408007    0.00033505416    8.5574472e-07    4.7439224e-10    6.0997784e-14    1.9447322e-18    1.6465152e-23    6.4245463e-29    4.2406212e-29    3.9733428e-29    3.4587286e-30    5.380659e-32    1.8002725e-34    2.9358632e-35    0.99999958
28.040706 17.403534 0.00022103055 0.00021747504 3.9610282e-103 3.780981e-16 1 3.8185648e-13 0.99977744 2.503907e-12 2.5436896e-06 1.5222692e-14 1.7736131e-16 0.99994657 1.844861e-05 3.4984669e-05 1.452004e-14 1.6099004e-18 0.72633746 0.27366254    0.61269743    0.36314813    0.023883898    0.00026952765    5.8956619e-07    2.6980425e-10    2.763787e-14    6.7842766e-19    4.2806883e-24    1.3143676e-29    8.3546033e-30    7.4641596e-30    6.3208291e-31    8.7905717e-33    2.5359519e-35    3.8703937e-36    0.99999958
27.317353 16.576675 0.00022032959 0.00021678542 3.9049807e-103 3.7768783e-16 1 3.8679888e-13 0.99977812 2.3748537e-12 2.5458769e-06 1.5032143e-14 1.7198398e-16 0.99994881 1.6169208e-05 3.5019694e-05 1.4262602e-14 1.5481852e-18 0.73443861 0.26556139    0.6236617    0.35464699    0.021476208    0.0002142767    3.9825933e-07    1.4898772e-10    1.2018272e-14    2.2412652e-19    1.0382061e-24    2.4779716e-30    1.5138768e-30    1.2865245e-30    1.0583577e-31    1.3083166e-33    3.2297492e-36    4.5975764e-37    0.99999957
26.594 15.768192 0.00021962024 0.00021608753 3.8489619e-103 3.7727716e-16 1 3.9201488e-13 0.99977882 2.2493691e-12 2.5479243e-06 1.4854803e-14 1.6661706e-16 0.99995092 1.4027718e-05 3.5049797e-05 1.4021803e-14 1.4888238e-18 0.74235726 0.25764274    0.63496784    0.34567277    0.019190502    0.00016819731    2.6336806e-07    7.9694215e-11    4.9993547e-15    6.9816843e-20    2.3361132e-25    4.2774111e-31    2.5064433e-31    2.0207785e-31    1.6124822e-32    1.7608818e-34    3.6895254e-37    4.8807946e-38    0.99999957
25.870647 14.978234 0.0002189021 0.00021538099 3.7929592e-103 3.7686593e-16 1 3.9753045e-13 0.99977952 2.1274571e-12 2.5498374e-06 1.4690866e-14 1.6126297e-16 0.99995289 1.2034199e-05 3.5075406e-05 1.3797646e-14 1.4317503e-18 0.75009229 0.24990771    0.64662543    0.33621189    0.017031863    0.00013022065    1.7020362e-07    4.1186217e-11    1.982235e-15    2.0409572e-20    4.8473649e-26    6.7122614e-32    3.7640295e-32    2.8708863e-32    2.2184073e-33    2.1258493e-35    3.7473383e-38    4.5886881e-39    0.99999957
25.147294 14.206947 0.00021817475 0.00021466539 3.7369592e-103 3.7645398e-16 1 4.033751e-13 0.99978023 2.0091203e-12 2.5516218e-06 1.4540575e-14 1.559241e-16 0.99995471 1.0197237e-05 3.5096952e-05 1.3590143e-14 1.3768953e-18 0.75764373 0.24235627    0.65864322    0.32625214    0.015004786    9.9323193e-05    1.0728614e-07    2.0505709e-11    7.4615077e-16    5.5694731e-21    9.2127157e-27    9.4997922e-33    5.0856813e-33    3.658314e-33    2.7326463e-34    2.2813448e-36    3.3510357e-39    3.7821066e-40    0.99999957
24.423941 13.454476 0.00021743775 0.00021394028 3.6809477e-103 3.7604111e-16 1 4.0958251e-13 0.99978095 1.8943602e-12 2.5532829e-06 1.4404221e-14 1.5060285e-16 0.99995636 8.523575e-06 3.5114869e-05 1.3399314e-14 1.3241871e-18 0.76501272 0.23498728    0.67102878    0.31578312    0.013113069    7.4536055e-05    6.5819112e-08    9.8039563e-12    2.6545491e-16    1.4103865e-21    1.591747e-27    1.2019269e-33    6.1265701e-34    4.1425807e-34    2.9854708e-35    2.1544135e-37    2.6098046e-40    2.7023201e-41    0.99999957
23.700588 12.720966 0.0002166906 0.00021320519 3.6249099e-103 3.7562715e-16 1 4.1619133e-13 0.99978169 1.7831769e-12 2.5548263e-06 1.428216e-14 1.4530158e-16 0.99995785 7.0177508e-06 3.5129579e-05 1.3225202e-14 1.2735519e-18 0.77220152 0.22779848    0.68378807    0.30479682    0.011359694    5.4953452e-05    3.9205588e-08    4.4851139e-12    8.8814181e-17    3.2926252e-22    2.479224e-28    1.3460822e-34    6.5143034e-35    4.1254282e-35    2.8624565e-36    1.7703409e-38    1.7487344e-41    1.6528548e-42    0.99999957
22.977235 12.006562 0.00021593278 0.00021245959 3.5688295e-103 3.7521188e-16 1 4.2324613e-13 0.99978243 1.6755694e-12 2.5562571e-06 1.4174815e-14 1.4002269e-16 0.99995918 5.6817793e-06 3.5141497e-05 1.3067885e-14 1.2249152e-18 0.77921349 0.22078651    0.69692491    0.29328819    0.0097467136    3.9739941e-05    2.2613014e-08    1.9554382e-12    2.7789057e-17    7.0342297e-23    3.44844e-29    1.3197363e-35    6.0447792e-36    3.5711841e-36    2.3802153e-37    1.2499528e-39    9.9449358e-43    8.5330535e-44    0.99999958
22.253882 11.311406 0.00021516374 0.00021170295 3.5126894e-103 3.7479509e-16 1 4.3079855e-13 0.99978318 1.571535e-12 2.5575808e-06 1.4082696e-14 1.3476853e-16 0.99996033 4.5148975e-06 3.5151018e-05 1.2927486e-14 1.1782022e-18 0.78605319 0.21394681    0.71044032    0.28125597    0.0082751338    2.8136158e-05    1.2591096e-08    8.0881259e-13    8.0804362e-18    1.3637993e-23    4.238329e-30    1.1187116e-36    4.833049e-37    2.6522033e-37    1.6937853e-38    7.4761045e-41    4.7269356e-44    3.659825e-45    0.99999958
21.530529 10.635641 0.00021438285 0.00021093465 3.4564712e-103 3.7437653e-16 1 4.3890885e-13 0.99978395 1.4710695e-12 2.5588023e-06 1.4006412e-14 1.295415e-16 0.99996133 3.5134018e-06 3.5158514e-05 1.2804197e-14 1.1333392e-18 0.79272638 0.20727362    0.72433174    0.26870356    0.0069448072    1.9462822e-05    6.7448576e-09    3.1576657e-13    2.1681196e-18    2.3772176e-24    4.5482038e-31    8.0846739e-38    3.2820488e-38    1.6650479e-38    1.0160956e-39    3.7277419e-42    1.8456001e-45    1.280947e-46    0.99999957
